Rank	Soil	Compartment	OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	Kingdom	Phylum	Class	Order	Family	Genus	Species	Clustering	Assignment	PhyClass
1248	OTU	D	ES	561221	1.06803090464188	6.19060867301429	1.32575696681861	4.66948982954981	3.01948646734924e-06	0.0125036934612932	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
1249	OTU	D	ES	335316	56.0361571950314	-3.1773154126141	0.485472456121989	-6.54479028119302	5.95789332501577e-11	2.46716362588903e-07	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified	unclassified	Reference	Microbial	Firmicutes
1250	OTU	D	ES	510204	1.75091498014688	5.01281909669421	0.893856655267265	5.60807940194322	2.04584170229902e-08	8.47183048922023e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
1251	OTU	D	ES	1121898	31.7947240869513	1.27164654225815	0.276215727855003	4.60381656082123	4.14817875408963e-06	0.0171776082206852	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
1252	OTU	D	ES	114176	29.2601301209066	2.09149696118018	0.422788538445621	4.94691026599149	7.54007133691371e-07	0.00312234354061597	Bacteria	Chloroflexi	Chloroflexi	Chloroflexales	Oscillochloridaceae	Oscillochloris	unclassified	Reference	Microbial	Chloroflexi
1253	OTU	D	ES	580850	2.13727297597677	3.71473006395347	0.777198614594181	4.77964061463638	1.75608816571641e-06	0.00727196109423166	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1254	OTU	D	ES	562367	0.808298887840506	5.46900695023186	1.15275418003504	4.74429591750916	2.09232798806941e-06	0.00866433019859541	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
1255	OTU	D	ES	788268	21.4481429435411	-4.64776961047542	0.710634958764278	-6.54030533279338	6.13933618703003e-11	2.54229911504913e-07	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas	unclassified	Reference	Microbial	Actinobacteria
1256	OTU	D	ES	4464809	77.7115260526202	-1.63798710535915	0.334980538716595	-4.88979781223932	1.00939602324969e-06	0.00417990893227699	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15	unclassified	unclassified	unclassified	Reference	Microbial	Acidobacteria
1257	OTU	D	ES	354765	10.5469432377596	5.38794942746886	0.594555858343185	9.06214168418617	1.27913902001341e-19	5.29691468187552e-16	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1258	OTU	D	ES	353729	39.5471873792983	-3.2376134451174	0.339579479065114	-9.5341846157217	1.51068022449749e-21	6.25572680964412e-18	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1259	OTU	D	ES	813906	92.2399208393364	-4.26164204164696	0.798849526454657	-5.33472437614176	9.5689796143028e-08	0.000396251445828279	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1260	OTU	D	ES	206951	20.6874364874703	2.86419915048278	0.487129145191694	5.87975320046939	4.10878640785369e-09	1.70144845149221e-05	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Ellin5301	unclassified	unclassified	Reference	Microbial	Gemmatimonadetes
1261	OTU	D	ES	1037111	15.136755990642	1.76524605938384	0.400224343334178	4.41064140346382	1.03064876512165e-05	0.0426791653636875	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	Flavisolibacter	unclassified	Reference	Microbial	Bacteroidetes
1262	OTU	D	ES	530591	15.6328423592595	-3.04789770890989	0.399166055991457	-7.63566356197162	2.24660290296428e-14	9.30318262117508e-11	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1263	OTU	D	ES	173071	16.2880535517585	-5.53196996178811	0.824406979326915	-6.7102415439334	1.94302510963074e-11	8.0460669789809e-08	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1264	OTU	D	ES	3599394	4.34512453737048	-7.37536618701389	1.37578961445276	-5.36082414748243	8.28431320779681e-08	0.000343053409934866	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	unclassified	Reference	Microbial	Firmicutes
1265	OTU	D	ES	551109	26.6790498068427	4.45862241282435	0.695806324852898	6.40784979033779	1.47586202680139e-10	6.11154465298456e-07	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1266	OTU	D	ES	106310	3.56878784885846	4.13751896163341	0.75644946443923	5.46965680609032	4.50907839958016e-08	0.000186720936526614	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1267	OTU	D	ES	531901	298.099077493092	-2.83357558987902	0.349725689740963	-8.10228036715809	5.393846170435e-16	2.23359169917713e-12	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1268	OTU	D	ES	1081815	33.3542766858793	3.17153737413595	0.442198317108518	7.17220588914552	7.3798839801847e-13	3.05600995619448e-09	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1269	OTU	D	ES	637420	8.82496889170472	2.22135401783108	0.429843739205249	5.16781754676294	2.36843345893409e-07	0.000980768295344607	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
1270	OTU	D	ES	587972	4.62173226487704	-2.07658610041372	0.461622368663182	-4.49845207117525	6.84500236034115e-06	0.0283451547741727	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1271	OTU	D	ES	993270	10.8610068778355	-2.9622313563369	0.593837571830505	-4.9882855124943	6.09174944220776e-07	0.00252259344401823	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1272	OTU	D	ES	332725	65.0350586183022	2.43514337303459	0.452604509259896	5.3802896860585	7.43660729599456e-08	0.000307949908127135	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1273	OTU	D	ES	563670	3.8506476094715	4.38100401350822	0.993468577002587	4.40980632394658	1.03463110301006e-05	0.0428440739756464	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
1274	OTU	D	ES	555384	2.82715317098609	4.145821096471	0.945877734332633	4.3830412176856	1.17033959781963e-05	0.0484637627457109	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea	unclassified	Reference	Microbial	Actinobacteria
1275	OTU	D	ES	3319380	2.04322104068874	5.468532349842	1.12302162412947	4.86948090076272	1.11891797300824e-06	0.00463343932622712	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1276	OTU	D	ES	4390466	31.4174516017138	-2.2079658759237	0.503712511219121	-4.38338501972052	1.16849332980375e-05	0.0483873087871734	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Reference	Microbial	Bacteroidetes
1277	OTU	D	ES	435628	2.18584811215823	6.01710920019515	1.26850907044423	4.74344988174815	2.10108943576345e-06	0.00870061135349646	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1278	OTU	D	ES	706547	5.0282501137605	-2.31292588366676	0.512428136125655	-4.51365902964312	6.37186298380297e-06	0.0263858846159281	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1279	OTU	D	ES	179879	1288.20051793901	-3.93334276327006	0.272541286942397	-14.4320987377645	3.25037842637371e-47	1.34598170636135e-43	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1280	OTU	D	ES	592970	173.418855995506	-2.69855679415436	0.301780031602525	-8.94213172364114	3.81734194779157e-19	1.58076130058049e-15	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1281	OTU	D	ES	833216	16.4807113912391	-5.3672866823749	0.736603031369974	-7.28653895490022	3.18018868750223e-13	1.31691613549468e-09	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified	Reference	Microbial	Firmicutes
1282	OTU	D	ES	782495	5.43582337746724	3.1600617486769	0.662665510098671	4.76871317507738	1.85406412492542e-06	0.00767767954131615	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	unclassified	unclassified	unclassified	Reference	Microbial	Gemmatimonadetes
1283	OTU	D	ES	820086	2.72333535687127	4.46766826722458	0.841163485495324	5.31129601351368	1.08848360874656e-07	0.00045074106238195	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1284	OTU	D	ES	112867	95.5727848155699	1.4823744272372	0.214579638365932	6.90827162598364	4.90593963276653e-12	2.03154960192862e-08	Bacteria	Chloroflexi	Ellin6529	unclassified	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
1285	OTU	D	ES	813418	43.6107233073465	4.36468694712982	0.672153413144923	6.49358741884236	8.38160929468942e-11	3.47082440893089e-07	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1286	OTU	D	ES	3430519	47.9515521039165	-3.19666327708983	0.368330029589149	-8.67880167320466	3.99960439949913e-18	1.65623618183259e-14	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1287	OTU	D	ES	256507	3.81574896376801	4.11519029819928	0.867395940952121	4.74430430661472	2.09224128742325e-06	0.00866397117121967	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1288	OTU	D	ES	940737	439.004899774919	1.39214274172554	0.287519954469701	4.84189956239107	1.28603767081332e-06	0.00532548199483796	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1289	OTU	D	ES	7346	104.974105610998	3.35656641958143	0.561251992219296	5.98049800466443	2.22456451495226e-09	9.21192165641732e-06	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1290	OTU	D	ES	557097	20.3213495864525	1.69334269638689	0.348849742207498	4.85407466742423	1.20950161480686e-06	0.00500854618691523	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15	unclassified	unclassified	unclassified	Reference	Microbial	Acidobacteria
1291	OTU	D	ES	4480593	106.12917075959	-3.75784554172459	0.334958859468437	-11.2188271350341	3.2961284845895e-29	1.36492680546851e-25	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1292	OTU	D	ES	359433	76.4017770272647	-1.09585429640547	0.22125831516529	-4.95282762858794	7.31427619644917e-07	0.0030288417729496	Bacteria	Acidobacteria	Acidobacteria-6	CCU21	unclassified	unclassified	unclassified	Reference	Microbial	Acidobacteria
1293	OTU	D	ES	778968	3.20082744254316	3.54553404013893	0.591303504030856	5.99613230087322	2.0207241257293e-09	8.36781860464504e-06	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1294	OTU	D	ES	843254	5.43091905682548	3.26483990224833	0.497314019858336	6.5649464360131	5.20515696244755e-11	2.15545549814953e-07	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Pleomorphomonas	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1295	OTU	D	ES	849156	2.67288648775448	7.77202574868749	1.36887973436342	5.67765418216361	1.36554426804539e-08	5.65471881397596e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1296	OTU	D	ES	588703	41.2276470891352	-1.88292744877758	0.382717764301973	-4.91988515926819	8.65950055912307e-07	0.00358589918153287	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1297	OTU	D	ES	105210	8.2582406685413	6.2903781028972	0.705079049020644	8.92152179480379	4.59924250724437e-19	1.9045463222499e-15	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	unclassified	Reference	Microbial	Actinobacteria
1298	OTU	D	ES	583086	16.0247576121646	-5.04986871896904	0.856765939692789	-5.89410536182118	3.76716754137008e-09	1.55998407888135e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Sporomusa	unclassified	Reference	Microbial	Firmicutes
1299	OTU	D	ES	706798	2.36562447578058	6.57785603428566	1.3887769805379	4.73643797849955	2.17507264174369e-06	0.0090069758094606	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharopolyspora	unclassified	Reference	Microbial	Actinobacteria
1300	OTU	D	ES	750320	5.23794744076154	4.22509153584309	0.878293780092919	4.81056752490733	1.50502346794984e-06	0.00623230218078027	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	cellulosum	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1301	OTU	D	ES	925200	7.44564047620066	2.56005260770524	0.550261107383059	4.65243240591795	3.28042286176223e-06	0.0135842310705574	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1302	OTU	D	ES	324217	1.75207291553082	3.91471706000682	0.870470611516169	4.49724207597111	6.88405938019506e-06	0.0285068898933877	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1303	OTU	D	ES	536858	2.68251368678939	-4.5139405121728	0.832906155394912	-5.41950672706046	5.9763701372173e-08	0.000247481487382169	Bacteria	Proteobacteria	Betaproteobacteria	unclassified	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1304	OTU	D	ES	140200	3.06269646634489	-5.44564356883564	1.11816196999153	-4.87017419209572	1.1149990984109e-06	0.00461721126651955	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	BSV43	unclassified	Reference	Microbial	Firmicutes
1305	OTU	D	ES	271056	18.2210321074123	-3.26306043057503	0.656879590903708	-4.96751684138313	6.78156704451142e-07	0.00280824691313218	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified	unclassified	Reference	Microbial	Firmicutes
1306	OTU	D	ES	219743	9.45571004280236	3.51654707615991	0.775411095316678	4.53507448809944	5.75831593001867e-06	0.0238451862662073	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catellatospora	unclassified	Reference	Microbial	Actinobacteria
1307	OTU	D	ES	954340	10.8880031537175	4.78469762980821	0.757821999875839	6.31374865151992	2.72356158318448e-10	1.12782685159669e-06	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1308	OTU	D	ES	351494	28.1410543963412	11.9436874199097	1.30258009116659	9.16925377633628	4.76304704123033e-20	1.97237777977348e-16	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	unclassified	Reference	Microbial	Actinobacteria
1309	OTU	D	ES	4340806	13.5606963177179	-2.98883788618135	0.436663381899415	-6.84471840340811	7.66264501932022e-12	3.17310130250051e-08	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1310	OTU	D	ES	557368	1.51473344237616	-6.32900001134238	1.40415486182041	-4.50733760458385	6.56461385776231e-06	0.0271840659849937	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	[Chromatiaceae]	Rheinheimera	unclassified	Reference	Microbial	Proteobacteria.Gammaproteobacteria
1311	OTU	D	ES	274025	21.5187692782919	3.22598847814856	0.631445211232612	5.10889689360582	3.24045115487124e-07	0.00134187082323218	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
1312	OTU	D	ES	112962	19.6724134002086	3.08006375928736	0.561057523300279	5.48974682875593	4.02510265680078e-08	0.00016667950101812	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
1313	OTU	D	ES	547017	6.7167923738158	-5.06898250885094	1.14236510037943	-4.43727010494922	9.11069422098131e-06	0.0377273847690836	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified	unclassified	Reference	Microbial	Firmicutes
1314	OTU	D	ES	829373	11.1784796699511	7.33228287266325	0.979822775881119	7.48327458102777	7.24931967622542e-14	3.00194327792495e-10	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinosynnemataceae	Lentzea	unclassified	Reference	Microbial	Actinobacteria
1315	OTU	D	ES	688259	10.1131737230995	3.48614205291705	0.612046438349911	5.69587834268876	1.22738377760635e-08	5.0825962230679e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1316	OTU	D	ES	826904	8.46961701174567	2.0177387288258	0.403685511979807	4.99829364430283	5.78398591626725e-07	0.00239514856792627	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1317	OTU	D	ES	765871	66.4386051796593	1.59054668505038	0.33341284080198	4.7705021834928	1.83767193648001e-06	0.00760979948896371	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15	unclassified	unclassified	unclassified	Reference	Microbial	Acidobacteria
1318	OTU	D	ES	141173	75.8819837740932	-3.48005023140741	0.482453453992077	-7.21323518903558	5.46379240561462e-13	2.26255643516502e-09	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Reference	Microbial	Bacteroidetes
1319	OTU	D	ES	547806	1.48193931235647	6.76429263070442	1.2532241895336	5.39751202314552	6.75713470075439e-08	0.000279812947958239	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinosynnemataceae	Lentzea	unclassified	Reference	Microbial	Actinobacteria
1320	OTU	D	ES	276270	32.0654969438962	-4.79868792884688	0.633817170719629	-7.57109171308582	3.7010063755118e-14	1.53258674009944e-10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1321	OTU	D	ES	1072787	12.1368724700744	3.11914693011555	0.539399861937154	5.78262463567142	7.35440427833907e-09	3.04545881166021e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Gammaproteobacteria
1322	OTU	D	ES	989109	54.6544037295568	2.59547757532147	0.442742218425008	5.86227711591299	4.56562229014007e-09	1.890624190347e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1323	OTU	D	ES	545548	36.6550525339246	3.02012175847915	0.321427043823765	9.39597901455687	5.66881480485889e-21	2.34745621069207e-17	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	Reference	Microbial	Chloroflexi
1324	OTU	D	ES	562868	169.683524222588	-9.78949402508845	1.48734019310637	-6.581879566263	4.64537814986532e-11	1.92365109185923e-07	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	unclassified	Reference	Microbial	Proteobacteria.Epsilonproteobacteria
1325	OTU	D	ES	811763	10.2059637993287	-1.7665074419125	0.38926603329871	-4.53804671047921	5.67776857068787e-06	0.0235116396512185	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Reference	Microbial	Bacteroidetes
1326	OTU	D	ES	941487	14.2481111038835	6.10405695069145	0.766510541058183	7.96343510457753	1.67327786906188e-15	6.92904365578526e-12	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1327	OTU	D	ES	839235	253.103487098761	-9.76015723911696	1.1153202502024	-8.75099079152001	2.11487633199233e-18	8.75770289078024e-15	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Gammaproteobacteria
1328	OTU	D	ES	334485	9.18904430514533	-4.30256834887503	0.905103416788456	-4.75367595466789	1.99751103421245e-06	0.00827169319267375	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	unclassified	Reference	Microbial	Firmicutes
1329	OTU	D	ES	937954	6.92070328525301	2.55725376083772	0.505041785261165	5.06344986784672	4.11736691988582e-07	0.00170500164152472	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	unclassified	unclassified	Reference	Microbial	Bacteroidetes
1330	OTU	D	ES	4318357	13.9636797855357	3.04542769000998	0.515024549102785	5.91316995532615	3.35585590574526e-09	1.38965993056911e-05	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	unclassified	unclassified	Reference	Microbial	Bacteroidetes
1331	OTU	D	ES	4480305	19.2167338422362	-4.43634489487831	0.844677465263285	-5.25211702373935	1.50360875560323e-07	0.000622644385695298	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Sporomusa	unclassified	Reference	Microbial	Firmicutes
1332	OTU	D	ES	584331	1.5805222149524	6.40635874535886	1.12457805333885	5.69667772400367	1.22164537256045e-08	5.05883348777282e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
1333	OTU	D	ES	148662	7.41188260497629	-6.58558531022178	1.47597696306583	-4.46184830455789	8.12557407513097e-06	0.0336480022451174	Bacteria	Cyanobacteria	Nostocophycideae	Nostocales	Nostocaceae	unclassified	unclassified	Reference	Microbial	Cyanobacteria
1334	OTU	D	ES	582973	2.13161658914755	5.91915133007429	1.25449745206643	4.71834464097487	2.37771443628559e-06	0.00984611548065863	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
1335	OTU	D	ES	1106130	4.11449478239912	7.29837899370671	1.13910494595611	6.40711728942659	1.48296737040891e-10	6.14096788086331e-07	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
1336	OTU	D	ES	253621	5.49032153508215	2.33315852320862	0.415422969249544	5.61634453536221	1.95039571803171e-08	8.07658866836933e-05	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	Reference	Microbial	Chloroflexi
1337	OTU	D	ES	510471	1.07412436401672	4.19277417440244	0.75888629962072	5.52490429264294	3.296652685567e-08	0.000136514387709329	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	Reference	Microbial	Chloroflexi
1338	OTU	D	ES	535678	116.214035228754	5.45906978142041	0.485840240757842	11.2363475139586	2.7033732967162e-29	1.11946688217018e-25	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
1339	OTU	D	ES	945478	16.0223691358856	2.32591619479431	0.406691687628553	5.71911417308991	1.07080827667932e-08	4.43421707372908e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Gammaproteobacteria
1340	OTU	D	ES	542613	27.4156498278792	-2.8413066729786	0.64895161247181	-4.37830281699474	1.19607087182914e-05	0.0495292948024448	Bacteria	Acidobacteria	BPC102	B110	unclassified	unclassified	unclassified	Reference	Microbial	Acidobacteria
1341	OTU	D	ES	1105574	6.64141242236057	5.86480637181228	1.01154744573826	5.79785594489044	6.71681093045959e-09	2.78143140630332e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
1342	OTU	D	ES	249571	44.7300574422385	4.66904502185315	0.628872164722802	7.42447397701439	1.13229001633567e-13	4.68881295764602e-10	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Pilimelia	unclassified	Reference	Microbial	Actinobacteria
1343	OTU	D	ES	4398983	3.69740530737824	2.56060822430243	0.454420262436628	5.6348900697612	1.75170040608097e-08	7.25379138158129e-05	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
1344	OTU	D	ES	996116	86.2126563896751	4.38428334300218	0.388601236261885	11.2822166629638	1.60646264567711e-29	6.65236181574891e-26	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
1345	OTU	D	ES	968121	0.811270186704212	5.22836606346877	1.14963959725786	4.54783053396871	5.4201752086979e-06	0.022444945539218	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
